wine_upc,item_desc_truth,brand_family_truth,size_truth,color_truth,Period Descriptions,$,$ YA,9 Liter Equivs,9 Liter Equivs YA,Units,Units YA,Max Item %ACV Reach Where Dist WINE,Max Item %ACV Reach YA Where Dist WINE,$ Per Point of Max Item ACV,# Stores,# Stores Selling,$ per Store Selling,arp_truth,arp_ly_truth,prestige_truth
8175380960,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,0.00,374.95,0.00,0.42,0.00,5.00,0.00%,0.00%,0.00,0,0,0.00,,$74.99,
337582838785,LE MESNIL SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT FRANCE 750ML,LE MESNIL,750ML,WHITE,Latest 52 Wks,0.00,1535.76,0.00,2.00,0.00,24.00,0.00%,0.00%,0.00,0,0,0.00,,$63.99,
837582853307,LARMANDIER-BERNIER SPK CHAMPAGNE WHITE WHITE ORGANIC EXTRA BRUT CHAMPAGNE FRANCE 1.5L,LARMANDIER-BERNIER,1.5L,WHITE,Latest 52 Wks,0.00,380.14,0.00,0.50,0.00,3.00,0.00%,0.00%,0.00,0,0,0.00,,$126.71,
8487814800,LAURENT-PERRIER GRAND SIECLE 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,0.00,8686.03,0.00,4.64,0.00,56.00,0.00%,0.00%,0.00,0,0,0.00,,$155.97,Prestige
65758200000,MONTAUDON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,MONTAUDON,375ML,WHITE,Latest 52 Wks,0.00,122.87,0.00,0.29,0.00,7.00,0.00%,0.00%,0.00,0,0,0.00,,$17.55,
327582892399,PANNIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,PANNIER,750ML,WHITE,Latest 52 Wks,0.00,13274.91,0.00,11.17,0.00,134.00,0.00%,0.00%,0.00,0,0,0.00,,$99.0,
7582806121,BILLECART-SALMON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 3L,BILLECART-SALMON,3L,PINK,Latest 52 Wks,0.00,799.98,0.00,0.67,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$399.99,
8175383101,MOET & CHANDON ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,0.00,499.70,0.00,0.83,0.00,10.00,0.00%,0.00%,0.00,0,0,0.00,,$49.97,
8175380257,VEUVE CLICQUOT SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE REM SIZE,VEUVE CLICQUOT,REM SIZE,PINK,Latest 52 Wks,0.00,267.89,0.00,2.48,0.00,30.00,0.00%,0.00%,0.00,0,0,0.00,,$8.99,
18767400078,HATON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,HATON,750ML,PINK,Latest 52 Wks,0.00,9080.81,0.00,23.42,0.00,281.00,0.00%,0.00%,0.00,0,0,0.00,,$32.31,
359458000009,ALFRED GRATIEN CV PARADIS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,ALFRED GRATIEN,750ML,WHITE,Latest 52 Wks,0.00,399.92,0.00,0.67,0.00,8.00,0.00%,0.00%,0.00,0,0,0.00,,$49.99,
8175381545,VEUVE CLICQUOT VINTAGE 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,0.00,18885.97,0.00,19.07,0.00,229.00,0.00%,0.00%,0.00,0,0,0.00,,$82.55,
69419001586,POMMERY SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,POMMERY,750ML,PINK,Latest 52 Wks,0.00,141.98,0.00,0.17,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$70.99,
8396014611,PIPER-HEIDSIECK SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,0.00,548.43,0.00,1.02,0.00,12.00,0.00%,0.00%,0.00,0,0,0.00,,$44.99,
63343810385,GH MUMM GRAND CORDON 750ML,GH MUMM,750ML,WHITE,Latest 52 Wks,0.00,539.46,0.00,1.50,0.00,18.00,0.00%,0.00%,0.00,0,0,0.00,,$29.97,
8689101748,JACQUART SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,JACQUART,750ML,WHITE,Latest 52 Wks,0.00,69.99,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$69.99,
8175383207,MOET & CHANDON ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,0.00,914.86,0.00,1.25,0.00,15.00,0.00%,0.00%,0.00,0,0,0.00,,$60.99,
8175381593,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,238866,1,0.00,,,Prestige
657582848940,ROSES DE JEANNE SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,ROSES DE JEANNE,750ML,WHITE,Latest 52 Wks,0.00,1799.82,0.00,0.50,0.00,6.00,0.00%,0.00%,0.00,0,0,0.00,,$299.97,
827582876977,LAURENT-PERRIER LA CUVEE BRUT 3L,LAURENT-PERRIER,3L,WHITE,Latest 52 Wks,0.00,18329.85,0.00,14.67,0.00,44.00,0.00%,0.00%,0.00,0,0,0.00,,$416.59,
85283210486,GH MUMM GRAND CORDON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,GH MUMM,375ML,WHITE,Latest 52 Wks,0.00,59.98,0.00,0.08,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$29.99,
8723665710,PIPER-HEIDSIECK VINTAGE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,0.00,469.34,0.00,0.72,0.00,9.00,0.00%,0.00%,0.00,0,0,0.00,,$53.99,
73459911606,LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,LOUIS ROEDERER,375ML,WHITE,Latest 52 Wks,0.00,846.96,0.00,1.81,0.00,43.00,0.00%,0.00%,0.00,0,0,0.00,,$19.49,
837582853324,CHAMPAGNE HURE FRERES SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE HURE FRERES,750ML,WHITE,Latest 52 Wks,0.00,480.07,0.00,0.67,0.00,8.00,0.00%,0.00%,0.00,0,0,0.00,,$60.01,
327582891295,VARNIER-FANNIERE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,VARNIER-FANNIERE,750ML,WHITE,Latest 52 Wks,0.00,1598.81,0.00,1.00,0.00,12.00,0.00%,0.00%,0.00,0,0,0.00,,$133.23,
335475800780,FLUTEAU SPK CHAMPAGNE BLANC DE NOIR WHITE BRUT CHAMPAGNE FRANCE 750ML,FLUTEAU,750ML,WHITE,Latest 52 Wks,0.00,51.98,0.00,0.17,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$25.99,
647582800928,LALLIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,LALLIER,750ML,WHITE,Latest 52 Wks,0.00,490.08,0.00,0.92,0.00,11.00,0.00%,0.00%,0.00,0,0,0.00,,$44.55,
347582808830,BOLLINGER GRANDE ANNEE 750ML,BOLLINGER,750ML,WHITE,Latest 52 Wks,0.00,496.00,0.00,0.25,0.00,3.00,0.00%,0.00%,0.00,0,0,0.00,,$165.33,Prestige
8723630182,CHARLES HEIDSIECK SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARLES HEIDSIECK,750ML,WHITE,Latest 52 Wks,0.00,255.59,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$255.59,
837582846733,DOM PERIGNON SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,DOM PERIGNON,1.5L,WHITE,Latest 52 Wks,0.00,44087.27,0.00,10.00,0.00,60.00,0.00%,0.00%,0.00,0,0,0.00,,$734.79,
837582846968,LOUIS ROEDERER SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,LOUIS ROEDERER,750ML,PINK,Latest 52 Wks,0.00,21561.52,0.00,2.83,0.00,34.00,0.00%,0.00%,0.00,0,0,0.00,,$634.16,
837582812477,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,0.00,5595.06,0.00,1.67,0.00,20.00,0.00%,0.00%,0.00,0,0,0.00,,$279.75,Prestige
8941936506,SALON 750ML,SALON,750ML,WHITE,Latest 52 Wks,0.00,93675.19,0.00,13.67,0.00,164.00,0.00%,0.00%,0.00,0,0,0.00,,$571.19,Prestige
837582852246,JACQUESSON SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,JACQUESSON,750ML,WHITE,Latest 52 Wks,0.00,161.48,0.00,0.17,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$80.74,
74773612819,A. MARGAINE SPK CHAMPAGNE WHITE WHITE DEMI SEC CHAMPAGNE FRANCE 375ML,A. MARGAINE,375ML,WHITE,Latest 52 Wks,0.00,506.57,0.00,0.66,0.00,16.00,0.00%,0.00%,0.00,0,0,0.00,,$31.87,
837582853504,A.R. LENOBLE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,A.R. LENOBLE,750ML,WHITE,Latest 52 Wks,0.00,393.14,0.00,0.75,0.00,9.00,0.00%,0.00%,0.00,0,0,0.00,,$43.68,
8811255655,MOET & CHANDON ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,0.00,5905.34,0.00,7.96,0.00,95.00,0.00%,0.00%,0.00,0,0,0.00,,$61.86,
326916200043,JOSEPH PERRIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,JOSEPH PERRIER,1.5L,WHITE,Latest 52 Wks,0.00,50664.13,0.00,64.83,0.00,389.00,0.00%,0.00%,0.00,0,0,0.00,,$130.24,
305285308209,BOLLINGER SPECIAL CHAMPAGNE 1.5L,BOLLINGER,1.5L,WHITE,Latest 52 Wks,0.00,694.95,0.00,0.42,0.00,5.00,0.00%,0.00%,0.00,0,0,0.00,,$138.99,
200029800309,PL SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,PRIVATE LABEL,750ML,WHITE,Latest 52 Wks,0.00,19.99,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$19.99,
8175381843,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,0.00,93942.84,0.00,37.25,0.00,447.00,0.00%,0.00%,0.00,0,0,0.00,,$210.17,Prestige
837582845734,LOUIS ROEDERER CRISTAL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE REM SIZE VAP,LOUIS ROEDERER,REM SIZE,WHITE,Latest 52 Wks,0.00,311510.06,0.00,75.83,0.00,910.00,0.00%,0.00%,0.00,0,0,0.00,,$342.32,
647582813890,BARONS DE ROTHSCHILD SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,BARONS DE ROTHSCHILD,750ML,WHITE,Latest 52 Wks,0.00,1009.20,0.00,1.00,0.00,12.00,0.00%,0.00%,0.00,0,0,0.00,,$84.1,
827582888935,LANSON SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,LANSON,750ML,WHITE,Latest 52 Wks,0.00,559.60,0.00,0.50,0.00,6.00,0.00%,0.00%,0.00,0,0,0.00,,$93.27,
837582847486,KRUG SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,KRUG,750ML,PINK,Latest 52 Wks,0.00,8486.88,0.00,2.00,0.00,24.00,0.00%,0.00%,0.00,0,0,0.00,,$353.62,
827582879912,GOSSET SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,GOSSET,750ML,PINK,Latest 52 Wks,0.00,7771.69,0.00,3.42,0.00,41.00,0.00%,0.00%,0.00,0,0,0.00,,$189.55,
8175382320,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,0.00,9292.13,0.00,3.13,0.00,38.00,0.00%,0.00%,0.00,0,0,0.00,,$247.33,Prestige
73604052060,DUVAL-LEROY SPK CHAMPAGNE WHITE WHITE ORGANIC BRUT CHAMPAGNE FRANCE 750ML,DUVAL-LEROY,750ML,WHITE,Latest 52 Wks,0.00,123.98,0.00,0.17,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$61.99,
8723665722,PIPER-HEIDSIECK CHAMPAGNE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,0.00,3608.25,0.00,5.58,0.00,67.00,0.00%,0.00%,0.00,0,0,0.00,,$53.85,
327582822091,LOUIS ROEDERER CHAMPAGNE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,0.00,25390.21,0.00,35.27,0.00,423.00,0.00%,0.00%,0.00,0,0,0.00,,$59.99,
347582800862,CHRISTOPHE MIGNON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHRISTOPHE MIGNON,750ML,WHITE,Latest 52 Wks,0.00,610.49,0.00,0.78,0.00,9.00,0.00%,0.00%,0.00,0,0,0.00,,$64.87,
8175383194,DOM PERIGNON ROSE 750ML,DOM PERIGNON,750ML,PINK,Latest 52 Wks,0.00,24238.00,0.00,5.05,0.00,61.00,0.00%,0.00%,0.00,0,0,0.00,,$399.98,
326916000999,JOSEPH PERRIER SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML VAP,JOSEPH PERRIER,750ML,WHITE,Latest 52 Wks,0.00,249.95,0.00,0.42,0.00,5.00,0.00%,0.00%,0.00,0,0,0.00,,$49.99,
8723665769,PIPER-HEIDSIECK CHAMPAGNE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,0.00,48.99,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$48.99,
837582851346,BOLLINGER SPECIAL CHAMPAGNE 750ML,BOLLINGER,750ML,WHITE,Latest 52 Wks,0.00,99.99,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$99.99,
8811055107,MOET & CHANDON IMPERIAL SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,MOET & CHANDON,1.5L,WHITE,Latest 52 Wks,0.00,2681.56,0.00,4.06,0.00,24.00,0.00%,0.00%,0.00,0,0,0.00,,$109.99,
347582807288,CHAMPAGNE CHRISTIAN GOSSET SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,GOSSET,750ML,WHITE,Latest 52 Wks,0.00,766.69,0.00,1.00,0.00,12.00,0.00%,0.00%,0.00,0,0,0.00,,$63.89,
337582823113,CHAMPAGNE DIEBOLT-VALLOIS SPK CHAMPAGNE BLANC DE BLANC WHITE FRANCE 1.5L,CHAMPAGNE DIEBOLT-VALLOIS,1.5L,WHITE,Latest 52 Wks,0.00,6198.86,0.00,12.30,0.00,74.00,0.00%,0.00%,0.00,0,0,0.00,,$84.0,
837582853039,CHAMPAGNE CHRISTOPHE BARON SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 1.5L,CHAMPAGNE CHRISTOPHE BARON,1.5L,WHITE,Latest 52 Wks,0.00,389.97,0.00,0.17,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$389.97,
327582883082,PIERRE PAILLARD SPK CHAMPAGNE RED RED CHAMPAGNE FRANCE 1.5L,PIERRE PAILLARD,1.5L,WHITE,Latest 52 Wks,0.00,928.22,0.00,1.00,0.00,6.00,0.00%,0.00%,0.00,0,0,0.00,,$154.7,
344074750023,MOUTARD PERE & FILS SPK CHAMPAGNE WHITE WHITE DEMI SEC CHAMPAGNE FRANCE 750ML,MOUTARD PERE & FILS,750ML,WHITE,Latest 52 Wks,0.00,59.98,0.00,0.17,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$29.99,
827582875450,VEUVE CLICQUOT LA GRANDE DAME 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,0.00,189.97,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$189.97,Prestige
827582856271,CHARLES VERCY SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,CHARLES VERCY,750ML,WHITE,Latest 52 Wks,0.00,42.28,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$42.28,
705489000106,MICHEL DERVIN SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,MICHEL DERVIN,750ML,WHITE,Latest 52 Wks,0.00,887.36,0.00,2.10,0.00,25.00,0.00%,0.00%,0.00,0,0,0.00,,$35.24,
68570120003,REMOVE - NOT FRENCH CHAMPAGNE,REMOVE - NOT FRENCH CHAMPAGNE,REMOVE - NOT FRENCH CHAMPAGNE,REMOVE - NOT FRENCH CHAMPAGNE,Latest 52 Wks,0.00,181.13,0.00,1.78,0.00,21.00,0.00%,0.00%,0.00,0,0,0.00,,$8.49,
85283210565,PERRIER JOUET GRAND BRUT 750ML,PERRIER JOUET,750ML,WHITE,Latest 52 Wks,0.00,2681.31,0.00,4.97,0.00,60.00,0.00%,0.00%,0.00,0,0,0.00,,$44.99,
376025284104,SERVEAUX FILS SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,SERVEAUX FILS,750ML,PINK,Latest 52 Wks,0.00,2250.38,0.00,2.67,0.00,32.00,0.00%,0.00%,0.00,0,0,0.00,,$70.32,
337582812130,LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 3L,LOUIS ROEDERER,3L,WHITE,Latest 52 Wks,0.00,3857.99,0.00,0.33,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$3857.99,
827582878797,LAURENT-PERRIER LA CUVEE BRUT 12L,LAURENT-PERRIER,12L,WHITE,Latest 52 Wks,0.00,4499.91,0.00,3.00,0.00,3.00,0.00%,0.00%,0.00,0,0,0.00,,$1499.97,
73604051586,DUVAL-LEROY SPK CHAMPAGNE RED RED BRUT CHAMPAGNE FRANCE 375ML,DUVAL-LEROY,375ML,WHITE,Latest 52 Wks,0.00,347.46,0.00,0.38,0.00,9.00,0.00%,0.00%,0.00,0,0,0.00,,$38.61,
8175382470,MOET & CHANDON NECTAR ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,0.00,69.99,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$69.99,
7789048231,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,0.00,10324.57,0.00,3.55,0.00,43.00,0.00%,0.00%,0.00,0,0,0.00,,$242.29,Prestige
63343830511,PERRIER JOUET ROSE 750ML,PERRIER JOUET,750ML,PINK,Latest 52 Wks,0.00,29046.13,0.00,34.58,0.00,415.00,0.00%,0.00%,0.00,0,0,0.00,,$69.99,
327582829816,VEUVE CLICQUOT ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,0.00,479.82,0.00,0.50,0.00,6.00,0.00%,0.00%,0.00,0,0,0.00,,$79.97,
8175383134,MOET & CHANDON ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,0.00,517.36,0.00,0.67,0.00,8.00,0.00%,0.00%,0.00,0,0,0.00,,$64.67,
89236300019,CHARLES ORBAN SPK CHAMPAGNE BLANC DE NOIR WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARLES ORBAN,750ML,WHITE,Latest 52 Wks,0.00,712.45,0.00,0.50,0.00,6.00,0.00%,0.00%,0.00,0,0,0.00,,$118.74,
376006774001,MARC HEBRART RSV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,MARC HEBRART,750ML,WHITE,Latest 52 Wks,0.00,11097.85,0.00,19.54,0.00,234.00,0.00%,0.00%,0.00,0,0,0.00,,$47.33,
376025284308,CAMILLE SAVES SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,CAMILLE SAVES,375ML,WHITE,Latest 52 Wks,0.00,15784.66,0.00,30.01,0.00,720.00,0.00%,0.00%,0.00,0,0,0.00,,$21.91,
8175383158,VEUVE CLICQUOT ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,0.00,1083.79,0.00,1.38,0.00,17.00,0.00%,0.00%,0.00,0,0,0.00,,$65.45,
327582824552,GOSSET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,GOSSET,1.5L,WHITE,Latest 52 Wks,0.00,876.40,0.00,1.00,0.00,6.00,0.00%,0.00%,0.00,0,0,0.00,,$146.07,
327582887049,CHAMPAGNE GUY DE FOREZ SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE GUY DE FOREZ,750ML,PINK,Latest 52 Wks,0.00,1054.21,0.00,1.75,0.00,21.00,0.00%,0.00%,0.00,0,0,0.00,,$50.2,
335237300104,POMMERY CHAMPAGNE 750ML,POMMERY,750ML,WHITE,Latest 52 Wks,0.00,1277.69,0.00,2.58,0.00,31.00,0.00%,0.00%,0.00,0,0,0.00,,$41.22,
837582852080,BOLLINGER PN VZ SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,BOLLINGER,1.5L,WHITE,Latest 52 Wks,0.00,499.98,0.00,0.33,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$249.99,
327582893173,MAISON ANGELOT SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT FRANCE 375ML,MAISON ANGELOT,375ML,WHITE,Latest 52 Wks,0.00,849.22,0.00,1.58,0.00,38.00,0.00%,0.00%,0.00,0,0,0.00,,$22.35,
827582864031,LOUIS ROEDERER SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 1.5L,LOUIS ROEDERER,1.5L,PINK,Latest 52 Wks,0.00,6266.28,0.00,7.17,0.00,43.00,0.00%,0.00%,0.00,0,0,0.00,,$145.73,
85283210601,PERRIER JOUET BELLE EPOQUE SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 1.5L,PERRIER JOUET,1.5L,WHITE,Latest 52 Wks,0.00,1899.98,0.00,0.33,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$949.99,
8723665806,PIPER-HEIDSIECK CHAMPAGNE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,0.00,44.99,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$44.99,
327582883648,POL ROGER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,POL ROGER,1.5L,WHITE,Latest 52 Wks,0.00,1499.91,0.00,0.50,0.00,3.00,0.00%,0.00%,0.00,0,0,0.00,,$499.97,
8723630195,CHARLES HEIDSIECK RSV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARLES HEIDSIECK,750ML,WHITE,Latest 52 Wks,0.00,1296.90,0.00,1.14,0.00,14.00,0.00%,0.00%,0.00,0,0,0.00,,$94.99,
73459901705,LOUIS ROEDERER CHAMPAGNE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,0.00,10212.51,0.00,15.05,0.00,181.00,0.00%,0.00%,0.00,0,0,0.00,,$56.56,
1208600847,DRAPPIER SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,DRAPPIER,750ML,PINK,Latest 52 Wks,0.00,459.94,0.00,0.50,0.00,6.00,0.00%,0.00%,0.00,0,0,0.00,,$76.66,
8723665721,PIPER-HEIDSIECK SPK CHAMPAGNE WHITE WHITE EXTRA DRY CHAMPAGNE FRANCE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,0.00,2948.23,0.00,6.62,0.00,79.00,0.00%,0.00%,0.00,0,0,0.00,,$37.13,
3282946012,NICOLAS FEUILLATTE ROSE 750ML,NICOLAS FEUILLATTE,750ML,PINK,Latest 52 Wks,0.00,2183.93,0.00,4.55,0.00,55.00,0.00%,0.00%,0.00,0,0,0.00,,$39.99,
8175383040,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,0.00,2508.48,0.00,4.33,0.00,52.00,0.00%,0.00%,0.00,0,0,0.00,,$48.24,
647582811639,ULYSSES SPK CHAMPAGNE BLANC DE NOIR WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,ULYSSES,750ML,WHITE,Latest 52 Wks,0.00,5999.28,0.00,2.00,0.00,24.00,0.00%,0.00%,0.00,0,0,0.00,,$249.97,
325395100011,VRANKEN SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,VRANKEN,750ML,WHITE,Latest 52 Wks,0.00,625.26,0.00,2.17,0.00,26.00,0.00%,0.00%,0.00,0,0,0.00,,$24.05,
8751254005,PIPER-HEIDSIECK SPK CHAMPAGNE WHITE WHITE EXTRA DRY FRANCE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,0.00,1344.53,0.00,2.48,0.00,30.00,0.00%,0.00%,0.00,0,0,0.00,,$45.12,
827582847028,BRUNO PAILLARD SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,BRUNO PAILLARD,750ML,WHITE,Latest 52 Wks,0.00,699.97,0.00,0.25,0.00,3.00,0.00%,0.00%,0.00,0,0,0.00,,$233.32,
8487871000,LAURENT-PERRIER LA CUVEE BRUT 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,0.00,2504.51,0.00,2.54,0.00,31.00,0.00%,0.00%,0.00,0,0,0.00,,$82.07,
840641121005,VILMART & CIE COEUR D CUV SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,VILMART & CIE,750ML,WHITE,Latest 52 Wks,0.00,553.13,0.00,0.58,0.00,7.00,0.00%,0.00%,0.00,0,0,0.00,,$79.02,
647582801218,PIERRE PAILLARD SPK CHAMPAGNE WHITE WHITE FRANCE 750ML,PIERRE PAILLARD,750ML,WHITE,Latest 52 Wks,0.00,497.56,0.00,0.50,0.00,6.00,0.00%,0.00%,0.00,0,0,0.00,,$82.93,
81510200314,JACQUESSON SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,JACQUESSON,750ML,WHITE,Latest 52 Wks,0.00,89.99,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$89.99,
8175380225,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,0.00,517.93,0.00,0.58,0.00,7.00,0.00%,0.00%,0.00,0,0,0.00,,$73.99,
647582801065,DE SAINT-GALL SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,DE SAINT-GALL,750ML,WHITE,Latest 52 Wks,0.00,1710.94,0.00,3.00,0.00,36.00,0.00%,0.00%,0.00,0,0,0.00,,$47.53,
